"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Quinine37) / (126, Quinine37)"	"Abundance Ratio: (127C, Quinine37) / (126, Quinine37)"	"Abundance Ratio: (128N, Quinine37) / (126, Quinine37)"	"Abundance Ratio: (128C, Quinine37) / (126, Quinine37)"	"Abundance Ratio: (129N, Quinine37) / (126, Quinine37)"	"Abundance Ratio: (129C, Quinine37) / (126, Quinine37)"	"Abundance Ratio: (130N, Quinine37) / (126, Quinine37)"	"Abundance Ratio: (130C, Quinine37) / (126, Quinine37)"	"Abundance Ratio: (131, Quinine37) / (126, Quinine37)"	"Abundance: F9: 126, Sample, Quinine37"	"Abundance: F9: 127N, Sample, Quinine37"	"Abundance: F9: 127C, Sample, Quinine37"	"Abundance: F9: 128N, Sample, Quinine37"	"Abundance: F9: 128C, Sample, Quinine37"	"Abundance: F9: 129N, Sample, Quinine37"	"Abundance: F9: 129C, Sample, Quinine37"	"Abundance: F9: 130N, Sample, Quinine37"	"Abundance: F9: 130C, Sample, Quinine37"	"Abundance: F9: 131, Sample, Quinine37"	"Abundances Count: F9: 126, Sample, Quinine37"	"Abundances Count: F9: 127N, Sample, Quinine37"	"Abundances Count: F9: 127C, Sample, Quinine37"	"Abundances Count: F9: 128N, Sample, Quinine37"	"Abundances Count: F9: 128C, Sample, Quinine37"	"Abundances Count: F9: 129N, Sample, Quinine37"	"Abundances Count: F9: 129C, Sample, Quinine37"	"Abundances Count: F9: 130N, Sample, Quinine37"	"Abundances Count: F9: 130C, Sample, Quinine37"	"Abundances Count: F9: 131, Sample, Quinine37"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_0811600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_08_v3:582983-586953(-) | length=1210 | sequence_SO=chromosome | SO=protein_coding"	"5.04132231404959"	"5"	"5"	"5"	"1"	"1210"	"143.917"	"7.02"	""	"0.871"	"1.110"	"1.278"	"1.136"	"1.068"	"1.208"	"1.019"	"0.888"	"0.958"	"358.3"	"312.0"	"397.6"	"457.8"	"407.1"	"382.7"	"432.8"	"365.1"	"318.1"	"343.2"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.161"	"0"	"98.4841146584066"	"5"
"False"	"IsMasterProtein"	"PF3D7_1317800"	"organism=Plasmodium_falciparum_3D7 | product=40S ribosomal protein S19 (RPS19) | location=Pf3D7_13_v3:740527-741454(+) | length=145 | sequence_SO=chromosome | SO=protein_coding"	"20.6896551724138"	"3"	"4"	"3"	"1"	"145"	"16.753"	"10.26"	""	"0.828"	"1.253"	"1.490"	"1.033"	"1.057"	"1.234"	"1.019"	"1.035"	"1.078"	"436.4"	"361.4"	"546.8"	"650.1"	"450.7"	"461.3"	"538.6"	"444.6"	"451.8"	"470.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1.783"	"0"	"97.5669983643195"	"3"
"False"	"IsMasterProtein"	"PF3D7_1360900"	"organism=Plasmodium_falciparum_3D7 | product=polyadenylate-binding protein, putative | location=Pf3D7_13_v3:2440438-2442909(-) | length=389 | sequence_SO=chromosome | SO=protein_coding"	"12.853470437018"	"4"	"6"	"4"	"1"	"389"	"44.785"	"9.1"	""	"0.903"	"1.242"	"1.142"	"1.164"	"1.166"	"1.031"	"1.161"	"1.171"	"1.299"	"453.6"	"409.5"	"563.2"	"518.0"	"527.8"	"528.7"	"467.8"	"526.7"	"531.3"	"589.2"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.73"	"0"	"97.54"	"4"
"False"	"IsMasterProtein"	"PF3D7_1104400"	"organism=Plasmodium_falciparum_3D7 | product=conserved protein, unknown function | location=Pf3D7_11_v3:196767-198355(+) | length=424 | sequence_SO=chromosome | SO=protein_coding"	"4.24528301886792"	"2"	"4"	"2"	"1"	"424"	"49.235"	"9.1"	""	"0.938"	"1.346"	"1.256"	"1.080"	"0.959"	"1.172"	"1.021"	"0.809"	"1.038"	"174.8"	"163.9"	"235.3"	"219.6"	"188.7"	"167.6"	"204.9"	"178.4"	"141.5"	"181.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.28"	"0"	"97.48"	"2"
"False"	"IsMasterProtein"	"PF3D7_0623500"	"organism=Plasmodium_falciparum_3D7 | product=superoxide dismutase [Fe] (SOD2) | location=Pf3D7_06_v3:952906-954848(-) | length=266 | sequence_SO=chromosome | SO=protein_coding"	"14.2857142857143"	"4"	"7"	"4"	"1"	"266"	"31.273"	"8.5"	""	"0.866"	"1.164"	"1.439"	"1.180"	"1.061"	"1.338"	"1.195"	"0.541"	"1.039"	"346.0"	"299.5"	"402.9"	"498.0"	"408.3"	"367.0"	"463.1"	"413.5"	"187.2"	"359.5"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.254"	"0"	"97.46"	"4"
"False"	"IsMasterProtein"	"PF3D7_1249300"	"organism=Plasmodium_falciparum_3D7 | product=protein phosphatase PPM4, putative (PPM4) | location=Pf3D7_12_v3:2012643-2015726(+) | length=1027 | sequence_SO=chromosome | SO=protein_coding"	"7.69230769230769"	"7"	"8"	"7"	"1"	"1027"	"119.531"	"4.79"	""	"1.044"	"1.271"	"1.314"	"1.249"	"1.169"	"1.214"	"1.231"	"1.022"	"1.312"	"297.8"	"310.9"	"378.5"	"391.3"	"372.0"	"348.0"	"361.6"	"366.5"	"304.5"	"390.8"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.389"	"0"	"97.3514285714286"	"7"
"False"	"IsMasterProtein"	"PF3D7_0611800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_06_v3:490858-501140(-) | length=3248 | sequence_SO=chromosome | SO=protein_coding"	"1.69334975369458"	"5"	"5"	"5"	"1"	"3248"	"374.657"	"5.8"	""	"0.987"	"1.493"	"1.466"	"1.370"	"1.244"	"1.354"	"1.322"	"1.023"	"1.424"	"175.2"	"172.9"	"261.5"	"256.8"	"240.1"	"218.0"	"237.2"	"231.7"	"179.3"	"249.5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.078"	"0"	"97.10069041789"	"5"
"False"	"IsMasterProtein"	"PF3D7_1210300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:465115-465744(+) | length=209 | sequence_SO=chromosome | SO=protein_coding"	"25.8373205741627"	"5"	"10"	"5"	"1"	"209"	"24.532"	"5.6"	""	"0.875"	"1.221"	"1.230"	"1.166"	"1.077"	"1.175"	"1.104"	"0.737"	"0.957"	"582.8"	"509.7"	"711.4"	"717.0"	"679.5"	"627.7"	"684.7"	"643.6"	"429.5"	"557.6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"4.337"	"0"	"96.8957142857143"	"5"
"False"	"IsMasterProtein"	"PF3D7_1238500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:1594826-1600526(+) | length=1812 | sequence_SO=chromosome | SO=protein_coding"	"5.57395143487859"	"4"	"6"	"4"	"1"	"1812"	"212.627"	"5.07"	""	"0.854"	"1.221"	"1.176"	"1.088"	"1.092"	"1.080"	"1.161"	"1.212"	"1.571"	"198.3"	"169.4"	"242.1"	"233.2"	"215.8"	"216.6"	"214.1"	"230.2"	"240.3"	"311.6"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.089"	"0"	"96.522519143173"	"4"
"False"	"IsMasterProtein"	"PF3D7_1002900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:138765-139853(+) | length=127 | sequence_SO=chromosome | SO=protein_coding"	"26.7716535433071"	"4"	"7"	"4"	"1"	"127"	"14.508"	"6.55"	""	"0.934"	"1.237"	"1.371"	"1.215"	"1.155"	"1.199"	"1.188"	"0.933"	"1.664"	"680.2"	"635.1"	"841.3"	"932.7"	"826.7"	"785.7"	"815.5"	"808.2"	"634.7"	"1131.6"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"2.162"	"0"	"96.28"	"4"
"False"	"IsMasterProtein"	"PF3D7_1420600"	"organism=Plasmodium_falciparum_3D7 | product=pantothenate kinase, putative (PANK) | location=Pf3D7_14_v3:854094-855963(-) | length=519 | sequence_SO=chromosome | SO=protein_coding"	"11.7533718689788"	"7"	"8"	"7"	"1"	"519"	"59.878"	"7.84"	""	"0.919"	"1.167"	"1.489"	"1.106"	"1.033"	"1.292"	"1.092"	"0.652"	"0.977"	"700.2"	"643.8"	"817.2"	"1042.7"	"774.3"	"723.6"	"905.0"	"764.7"	"456.6"	"683.9"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.668"	"0"	"96.1759746278092"	"7"
"False"	"IsMasterProtein"	"PF3D7_0905400"	"organism=Plasmodium_falciparum_3D7 | product=high molecular weight rhoptry protein 3 (RhopH3) | location=Pf3D7_09_v3:270740-274789(-) | length=897 | sequence_SO=chromosome | SO=protein_coding"	"12.4860646599777"	"6"	"6"	"6"	"1"	"897"	"104.789"	"6.67"	""	"0.906"	"1.182"	"1.255"	"1.015"	"1.144"	"1.258"	"1.031"	"0.939"	"1.001"	"152.4"	"138.1"	"180.1"	"191.3"	"154.7"	"174.3"	"191.7"	"157.2"	"143.1"	"152.5"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.269"	"0"	"95.35"	"6"
"False"	"IsMasterProtein"	"PF3D7_0909400"	"organism=Plasmodium_falciparum_3D7 | product=exoribonuclease, putative | location=Pf3D7_09_v3:424171-428106(+) | length=1311 | sequence_SO=chromosome | SO=protein_coding"	"1.83066361556064"	"2"	"3"	"2"	"1"	"1311"	"154.862"	"7.03"	""	"0.856"	"1.110"	"1.658"	"1.223"	"1.135"	"1.287"	"1.310"	"0.816"	"1.585"	"60.9"	"52.1"	"67.6"	"101.0"	"74.5"	"69.1"	"78.4"	"79.8"	"49.7"	"96.5"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.096"	"0"	"95.3033333333333"	"2"
"False"	"IsMasterProtein"	"PF3D7_0710600"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L34 (RPL34) | location=Pf3D7_07_v3:478468-479138(-) | length=150 | sequence_SO=chromosome | SO=protein_coding"	"20.6666666666667"	"4"	"9"	"4"	"1"	"150"	"17.34"	"10.77"	""	"0.874"	"1.219"	"1.151"	"1.188"	"1.105"	"1.294"	"1.102"	"1.380"	"1.180"	"713.2"	"623.3"	"869.4"	"820.6"	"847.0"	"788.2"	"922.6"	"785.7"	"984.1"	"841.3"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"2.728"	"0"	"95.1385714285714"	"4"
"False"	"IsMasterProtein"	"PF3D7_0617800"	"organism=Plasmodium_falciparum_3D7 | product=histone H2A (H2A) | location=Pf3D7_06_v3:748416-748814(-) | length=132 | sequence_SO=chromosome | SO=protein_coding"	"23.4848484848485"	"4"	"6"	"3"	"1"	"132"	"14.114"	"10.29"	""	"0.883"	"1.208"	"1.220"	"1.194"	"1.148"	"1.305"	"1.027"	"1.181"	"1.176"	"454.9"	"401.9"	"549.7"	"554.8"	"543.3"	"522.4"	"593.7"	"467.4"	"537.1"	"534.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"2.728"	"0"	"94.5967516331145"	"4"
"False"	"IsMasterProtein"	"PF3D7_0816600"	"organism=Plasmodium_falciparum_3D7 | product=chaperone protein ClpB1 (ClpB1) | location=Pf3D7_08_v3:762118-765330(-) | length=1070 | sequence_SO=chromosome | SO=protein_coding"	"4.29906542056075"	"3"	"3"	"3"	"1"	"1070"	"122.432"	"8.48"	""	"1.184"	"1.211"	"1.619"	"1.256"	"1.420"	"1.391"	"1.457"	"1.034"	"1.125"	"40.7"	"48.2"	"49.3"	"65.9"	"51.1"	"57.8"	"56.6"	"59.3"	"42.1"	"45.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.118"	"0"	"94.37"	"3"
"False"	"IsMasterProtein"	"PF3D7_1341900"	"organism=Plasmodium_falciparum_3D7 | product=V-type proton ATPase subunit D, putative | location=Pf3D7_13_v3:1649113-1650649(-) | length=247 | sequence_SO=chromosome | SO=protein_coding"	"17.4089068825911"	"4"	"5"	"4"	"1"	"247"	"27.784"	"9.06"	""	"0.966"	"1.273"	"1.566"	"1.158"	"1.121"	"1.323"	"1.149"	"0.820"	"1.023"	"341.1"	"329.6"	"434.3"	"534.1"	"395.0"	"382.4"	"451.2"	"391.9"	"279.8"	"348.9"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.668"	"0"	"93.38"	"4"
"False"	"IsMasterProtein"	"PF3D7_0807300"	"organism=Plasmodium_falciparum_3D7 | product=ras-related protein Rab-18 (RAB18) | location=Pf3D7_08_v3:381564-382847(+) | length=201 | sequence_SO=chromosome | SO=protein_coding"	"17.4129353233831"	"4"	"6"	"3"	"1"	"201"	"23.148"	"7.96"	""	"0.896"	"1.229"	"1.451"	"1.239"	"1.114"	"1.243"	"1.151"	"0.855"	"1.244"	"139.9"	"125.4"	"171.9"	"203.0"	"173.4"	"155.8"	"173.9"	"161.0"	"119.6"	"174.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.031"	"0"	"93.21"	"4"
"False"	"IsMasterProtein"	"PF3D7_1410200"	"organism=Plasmodium_falciparum_3D7 | product=cytidine triphosphate synthetase | location=Pf3D7_14_v3:400418-402994(+) | length=858 | sequence_SO=chromosome | SO=protein_coding"	"9.20745920745921"	"8"	"8"	"8"	"1"	"858"	"98.455"	"6.48"	""	"0.989"	"1.153"	"1.348"	"1.158"	"1.103"	"1.136"	"1.142"	"0.841"	"0.920"	"488.3"	"483.0"	"563.0"	"658.4"	"565.4"	"538.8"	"554.8"	"557.7"	"410.8"	"449.4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.416"	"0"	"92.09"	"8"
"False"	"IsMasterProtein"	"PF3D7_1112400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:475880-476455(+) | length=191 | sequence_SO=chromosome | SO=protein_coding"	"24.0837696335079"	"4"	"6"	"4"	"1"	"191"	"22.433"	"5.2"	""	"0.993"	"1.278"	"1.241"	"1.215"	"1.239"	"1.156"	"1.247"	"1.050"	"1.183"	"205.4"	"204.0"	"262.6"	"254.9"	"249.5"	"254.5"	"237.5"	"256.2"	"215.7"	"243.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.848"	"0"	"91.5433333333333"	"4"
"False"	"IsMasterProtein"	"PF3D7_1457300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:2346178-2348097(-) | length=639 | sequence_SO=chromosome | SO=protein_coding"	"16.1189358372457"	"10"	"14"	"10"	"1"	"639"	"75.938"	"5"	""	"0.938"	"1.267"	"1.224"	"1.175"	"1.135"	"1.107"	"1.184"	"1.228"	"1.313"	"847.8"	"795.5"	"1074.1"	"1037.7"	"996.0"	"962.5"	"938.1"	"1004.1"	"1041.5"	"1113.3"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1.202"	"0"	"91.0137414044708"	"10"
"False"	"IsMasterProtein"	"PF3D7_0618500"	"organism=Plasmodium_falciparum_3D7 | product=malate dehydrogenase (MDH) | location=Pf3D7_06_v3:774529-775470(+) | length=313 | sequence_SO=chromosome | SO=protein_coding"	"16.9329073482428"	"4"	"4"	"4"	"1"	"313"	"34.019"	"7.4"	""	"0.912"	"1.175"	"1.192"	"1.153"	"1.107"	"1.273"	"1.147"	"0.990"	"0.915"	"147.2"	"134.3"	"173.0"	"175.4"	"169.7"	"163.0"	"187.4"	"168.8"	"145.7"	"134.7"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.624"	"0"	"90.45"	"4"
"False"	"IsMasterProtein"	"PF3D7_0726500"	"organism=Plasmodium_falciparum_3D7 | product=ubiquitin carboxyl-terminal hydrolase, putative | location=Pf3D7_07_v3:1126556-1136577(-) | length=3183 | sequence_SO=chromosome | SO=protein_coding"	"1.66509582155199"	"5"	"5"	"5"	"1"	"3183"	"372.938"	"7.91"	""	"0.784"	"1.068"	"1.087"	"1.018"	"0.941"	"1.138"	"1.124"	"1.022"	"1.473"	"183.4"	"143.7"	"195.8"	"199.3"	"186.7"	"172.6"	"208.7"	"206.2"	"187.4"	"270.1"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.071"	"0"	"90.38"	"5"
"False"	"IsMasterProtein"	"PF3D7_0918800"	"organism=Plasmodium_falciparum_3D7 | product=dihydrouridine synthase, putative | location=Pf3D7_09_v3:772646-774379(-) | length=577 | sequence_SO=chromosome | SO=protein_coding"	"8.66551126516464"	"5"	"5"	"5"	"1"	"577"	"67.162"	"9.28"	""	"0.950"	"1.233"	"1.347"	"1.238"	"1.170"	"1.210"	"1.159"	"0.884"	"1.104"	"365.2"	"347.0"	"450.2"	"492.0"	"452.2"	"427.2"	"441.9"	"423.3"	"323.0"	"403.0"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.45"	"0"	"90.1837769619538"	"5"
"False"	"IsMasterProtein"	"PF3D7_1006800"	"organism=Plasmodium_falciparum_3D7 | product=RNA-binding protein, putative | location=Pf3D7_10_v3:277621-279168(+) | length=246 | sequence_SO=chromosome | SO=protein_coding"	"24.7967479674797"	"4"	"6"	"4"	"1"	"246"	"29.512"	"9.11"	""	"1.020"	"1.354"	"1.389"	"1.270"	"1.211"	"1.262"	"1.295"	"1.071"	"1.140"	"414.9"	"423.2"	"561.6"	"576.5"	"527.0"	"502.5"	"523.7"	"537.3"	"444.4"	"472.9"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.931"	"0"	"90.18"	"4"
"False"	"IsMasterProtein"	"PF3D7_0821700"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L22, putative | location=Pf3D7_08_v3:973586-974267(+) | length=139 | sequence_SO=chromosome | SO=protein_coding"	"6.47482014388489"	"1"	"3"	"1"	"1"	"139"	"16.371"	"10.15"	""	"0.758"	"1.256"	"1.203"	"1.200"	"1.069"	"1.332"	"1.080"	"1.318"	"1.100"	"261.1"	"197.9"	"327.9"	"314.2"	"313.4"	"279.0"	"347.7"	"282.0"	"344.1"	"287.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1.154"	"0"	"89.8866666666667"	"1"
"False"	"IsMasterProtein"	"PF3D7_0801800"	"organism=Plasmodium_falciparum_3D7 | product=mannose-6-phosphate isomerase, putative | location=Pf3D7_08_v3:119032-122067(-) | length=1011 | sequence_SO=chromosome | SO=protein_coding"	"9.79228486646884"	"10"	"11"	"10"	"1"	"1011"	"117.588"	"7.14"	""	"0.975"	"1.194"	"1.577"	"1.126"	"1.087"	"1.343"	"1.181"	"0.987"	"1.296"	"588.2"	"573.6"	"702.2"	"927.5"	"662.6"	"639.6"	"790.1"	"694.7"	"580.7"	"762.3"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"0.41"	"0"	"89.809479670596"	"10"
"False"	"IsMasterProtein"	"PF3D7_0313100"	"organism=Plasmodium_falciparum_3D7 | product=ubiquitin-protein ligase, putative (HRD3) | location=Pf3D7_03_v3:539743-542810(+) | length=807 | sequence_SO=chromosome | SO=protein_coding"	"1.23915737298637"	"1"	"2"	"1"	"1"	"807"	"96.825"	"8.85"	""	"0.802"	"1.051"	"1.030"	"0.964"	"1.019"	"0.954"	"0.998"	"0.738"	"0.918"	"128.6"	"103.1"	"135.2"	"132.5"	"124.0"	"131.0"	"122.7"	"128.3"	"94.9"	"118.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.048"	"0"	"89.69"	"1"
"False"	"IsMasterProtein"	"PF3D7_1149200"	"organism=Plasmodium_falciparum_3D7 | product=ring-infected erythrocyte surface antigen | location=Pf3D7_11_v3:1976407-1979804(+) | length=1090 | sequence_SO=chromosome | SO=protein_coding"	"6.42201834862385"	"7"	"9"	"6"	"1"	"1090"	"126.839"	"4.51"	""	"0.930"	"1.300"	"1.175"	"1.192"	"1.099"	"1.100"	"1.156"	"0.911"	"0.991"	"209.2"	"194.6"	"272.0"	"245.8"	"249.3"	"230.0"	"230.2"	"241.8"	"190.6"	"207.3"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.348"	"0"	"89.4042857142857"	"7"
"False"	"IsMasterProtein"	"PF3D7_0815600"	"organism=Plasmodium_falciparum_3D7 | product=eukaryotic translation initiation factor 3 subunit G, putative (EIF3G) | location=Pf3D7_08_v3:729917-732187(-) | length=268 | sequence_SO=chromosome | SO=protein_coding"	"23.5074626865672"	"5"	"6"	"5"	"1"	"268"	"31.232"	"6.61"	""	"0.951"	"1.218"	"1.211"	"1.146"	"1.106"	"1.152"	"1.318"	"1.177"	"1.474"	"405.8"	"385.9"	"494.3"	"491.6"	"465.0"	"449.0"	"467.5"	"534.9"	"477.8"	"598.2"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.896"	"0"	"89.3066666666667"	"5"
"False"	"IsMasterProtein"	"PF3D7_0618200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_06_v3:764667-765492(-) | length=199 | sequence_SO=chromosome | SO=protein_coding"	"38.1909547738693"	"6"	"7"	"6"	"1"	"199"	"23.319"	"4.82"	""	"0.911"	"1.298"	"0.997"	"1.124"	"1.118"	"0.963"	"1.111"	"1.449"	"1.057"	"343.2"	"312.7"	"445.4"	"342.2"	"385.8"	"383.6"	"330.5"	"381.4"	"497.3"	"362.7"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"2.831"	"0"	"88.57"	"6"
"False"	"IsMasterProtein"	"PF3D7_0602200"	"organism=Plasmodium_falciparum_3D7 | product=MYND finger protein, putative | location=Pf3D7_06_v3:97890-98951(+) | length=252 | sequence_SO=chromosome | SO=protein_coding"	"19.8412698412698"	"4"	"7"	"4"	"1"	"252"	"29.422"	"5.83"	""	"1.092"	"1.364"	"1.517"	"1.390"	"1.251"	"1.275"	"1.355"	"1.137"	"1.786"	"212.8"	"232.3"	"290.3"	"322.9"	"295.7"	"266.3"	"271.4"	"288.4"	"241.9"	"380.1"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"1.371"	"0"	"87.28"	"4"
"False"	"IsMasterProtein"	"PF3D7_1231800"	"organism=Plasmodium_falciparum_3D7 | product=asparagine-rich protein, putative | location=Pf3D7_12_v3:1314696-1320170(+) | length=1824 | sequence_SO=chromosome | SO=protein_coding"	"4.66008771929825"	"9"	"9"	"9"	"1"	"1824"	"212.525"	"6.54"	""	"1.104"	"1.353"	"1.463"	"1.144"	"1.232"	"1.274"	"1.411"	"1.048"	"1.570"	"645.2"	"712.6"	"873.0"	"944.1"	"738.2"	"794.8"	"822.3"	"910.3"	"676.4"	"1013.1"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"0.222"	"0"	"87.1405031815489"	"9"
"False"	"IsMasterProtein"	"PF3D7_0402400"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein, unknown function (GEXP18) | location=Pf3D7_04_v3:147490-148380(-) | length=254 | sequence_SO=chromosome | SO=protein_coding"	"21.259842519685"	"6"	"13"	"6"	"1"	"254"	"31"	"7.83"	""	"0.982"	"1.246"	"1.356"	"1.193"	"1.173"	"1.200"	"1.128"	"0.922"	"1.183"	"535.4"	"525.7"	"666.9"	"726.2"	"638.5"	"627.9"	"642.6"	"603.7"	"493.4"	"633.2"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"5.105"	"0"	"87.1074726771481"	"6"
"False"	"IsMasterProtein"	"PF3D7_0406200"	"organism=Plasmodium_falciparum_3D7 | product=sexual stage-specific protein precursor (Pfs16) | location=Pf3D7_04_v3:329216-329689(+) | length=157 | sequence_SO=chromosome | SO=protein_coding"	"8.28025477707006"	"1"	"2"	"1"	"1"	"157"	"16.616"	"6.19"	""	"0.942"	"1.233"	"1.165"	"1.232"	"1.208"	"1.247"	"1.131"	"0.986"	"0.955"	"157.8"	"148.7"	"194.5"	"183.9"	"194.4"	"190.6"	"196.8"	"178.5"	"155.6"	"150.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.931"	"0"	"86.9"	"1"
"False"	"IsMasterProtein"	"PF3D7_0203400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_02_v3:162065-162900(-) | length=91 | sequence_SO=chromosome | SO=protein_coding"	"26.3736263736264"	"2"	"6"	"2"	"1"	"91"	"9.825"	"9.76"	"Acetyl [N-Term]"	"0.924"	"1.287"	"1.143"	"1.126"	"1.196"	"1.037"	"1.142"	"1.184"	"1.234"	"212.1"	"196.0"	"272.9"	"242.4"	"238.9"	"253.6"	"219.9"	"242.2"	"251.2"	"261.7"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"2.981"	"0"	"86.69"	"2"
"False"	"IsMasterProtein"	"PF3D7_1236100"	"organism=Plasmodium_falciparum_3D7 | product=clustered-asparagine-rich protein | location=Pf3D7_12_v3:1506932-1508269(-) | length=445 | sequence_SO=chromosome | SO=protein_coding"	"3.82022471910112"	"2"	"4"	"2"	"1"	"445"	"51.501"	"8.6"	""	"0.926"	"1.089"	"1.224"	"1.136"	"1.095"	"1.137"	"1.242"	"1.128"	"1.548"	"244.4"	"226.2"	"266.1"	"299.1"	"277.6"	"267.6"	"277.8"	"303.5"	"275.7"	"378.4"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.468"	"0"	"86.5164077336926"	"2"
"False"	"IsMasterProtein"	"PF3D7_0629100"	"organism=Plasmodium_falciparum_3D7 | product=nicotinate phosphoribosyltransferase, putative (NAPRT) | location=Pf3D7_06_v3:1196041-1198038(-) | length=665 | sequence_SO=chromosome | SO=protein_coding"	"9.32330827067669"	"7"	"9"	"7"	"1"	"665"	"77.077"	"7.64"	""	"1.017"	"1.251"	"2.365"	"1.155"	"1.171"	"1.731"	"1.308"	"0.692"	"1.401"	"295.0"	"300.0"	"368.9"	"697.6"	"340.7"	"345.5"	"510.7"	"386.0"	"204.1"	"413.3"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.468"	"0"	"86.1516672812211"	"7"
