"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, DMSO) / (126, DMSO)"	"Abundance Ratio: (127C, DMSO) / (126, DMSO)"	"Abundance Ratio: (128N, DMSO) / (126, DMSO)"	"Abundance Ratio: (128C, DMSO) / (126, DMSO)"	"Abundance Ratio: (129N, DMSO) / (126, DMSO)"	"Abundance Ratio: (129C, DMSO) / (126, DMSO)"	"Abundance Ratio: (130N, DMSO) / (126, DMSO)"	"Abundance Ratio: (130C, DMSO) / (126, DMSO)"	"Abundance Ratio: (131, DMSO) / (126, DMSO)"	"Abundance: F1: 126, Sample, DMSO"	"Abundance: F1: 127N, Sample, DMSO"	"Abundance: F1: 127C, Sample, DMSO"	"Abundance: F1: 128N, Sample, DMSO"	"Abundance: F1: 128C, Sample, DMSO"	"Abundance: F1: 129N, Sample, DMSO"	"Abundance: F1: 129C, Sample, DMSO"	"Abundance: F1: 130N, Sample, DMSO"	"Abundance: F1: 130C, Sample, DMSO"	"Abundance: F1: 131, Sample, DMSO"	"Abundances Count: F1: 126, Sample, DMSO"	"Abundances Count: F1: 127N, Sample, DMSO"	"Abundances Count: F1: 127C, Sample, DMSO"	"Abundances Count: F1: 128N, Sample, DMSO"	"Abundances Count: F1: 128C, Sample, DMSO"	"Abundances Count: F1: 129N, Sample, DMSO"	"Abundances Count: F1: 129C, Sample, DMSO"	"Abundances Count: F1: 130N, Sample, DMSO"	"Abundances Count: F1: 130C, Sample, DMSO"	"Abundances Count: F1: 131, Sample, DMSO"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_1140100"	"organism=Plasmodium_falciparum_3D7 | product=V-type proton ATPase subunit F, putative | location=Pf3D7_11_v3:1598550-1599632(-) | length=128 | sequence_SO=chromosome | SO=protein_coding"	"46.875"	"6"	"11"	"6"	"1"	"128"	"14.615"	"6.54"	""	"0.965"	"0.943"	"0.881"	"0.630"	"0.398"	"0.183"	"0.067"	"0.051"	"0.030"	"848.6"	"819.0"	"799.9"	"747.5"	"534.3"	"337.6"	"155.7"	"57.0"	"43.4"	"25.6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"4.012"	"0"	"125.131955394461"	"6"
"False"	"IsMasterProtein"	"PF3D7_0218500"	"organism=Plasmodium_falciparum_3D7 | product=small nuclear ribonucleoprotein Sm D2, putative (SNRPD2) | location=Pf3D7_02_v3:752966-753439(+) | length=101 | sequence_SO=chromosome | SO=protein_coding"	"37.6237623762376"	"4"	"7"	"4"	"1"	"101"	"11.706"	"9.63"	""	"0.821"	"0.865"	"0.812"	"0.812"	"0.703"	"0.664"	"0.575"	"0.419"	"0.279"	"465.8"	"382.6"	"403.1"	"378.4"	"378.0"	"327.6"	"309.3"	"268.0"	"195.3"	"129.8"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4.179"	"0"	"124.8"	"4"
"False"	"IsMasterProtein"	"PF3D7_1448600"	"organism=Plasmodium_falciparum_3D7 | product=SNARE protein, putative (VTI1) | location=Pf3D7_14_v3:1997542-1998303(-) | length=253 | sequence_SO=chromosome | SO=protein_coding"	"13.4387351778656"	"3"	"4"	"3"	"1"	"253"	"29.936"	"6.11"	""	"1.072"	"0.970"	"0.999"	"0.579"	"0.359"	"0.224"	"0.169"	"0.150"	"0.101"	"412.9"	"442.8"	"400.5"	"412.4"	"238.9"	"148.1"	"92.5"	"69.6"	"61.8"	"41.6"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.585"	"0"	"124.553333333333"	"3"
"False"	"IsMasterProtein"	"PF3D7_1449400"	"organism=Plasmodium_falciparum_3D7 | product=crossover junction endonuclease MUS81, putative (MUS81) | location=Pf3D7_14_v3:2020209-2024137(-) | length=1271 | sequence_SO=chromosome | SO=protein_coding"	"4.3273013375295"	"6"	"8"	"6"	"1"	"1271"	"149.955"	"8.5"	""	"1.022"	"1.098"	"1.074"	"0.935"	"1.021"	"0.896"	"0.810"	"0.882"	"0.782"	"479.6"	"490.0"	"526.5"	"514.9"	"448.6"	"489.6"	"429.9"	"388.7"	"422.9"	"375.0"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.212"	"0"	"124.402903340168"	"6"
"False"	"IsMasterProtein"	"PF3D7_0831400"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein, unknown function | location=Pf3D7_08_v3:1344405-1345487(-) | length=302 | sequence_SO=chromosome | SO=protein_coding"	"24.5033112582781"	"5"	"21"	"5"	"1"	"302"	"36.39"	"6.09"	""	"0.943"	"0.954"	"0.971"	"0.843"	"0.811"	"0.844"	"0.886"	"0.782"	"0.849"	"1675.7"	"1579.4"	"1599.4"	"1627.1"	"1413.0"	"1359.7"	"1414.2"	"1485.5"	"1311.1"	"1423.3"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"1.929"	"0"	"124.341428571429"	"5"
"False"	"IsMasterProtein"	"PF3D7_1365500"	"organism=Plasmodium_falciparum_3D7 | product=glycine cleavage system T protein, putative (GCVT) | location=Pf3D7_13_v3:2619028-2620567(+) | length=406 | sequence_SO=chromosome | SO=protein_coding"	"21.4285714285714"	"8"	"11"	"8"	"1"	"406"	"46.874"	"8.62"	""	"0.896"	"0.872"	"0.611"	"0.140"	"0.113"	"0.061"	"0.045"	"0.031"	"0.037"	"1079.3"	"967.3"	"941.0"	"659.8"	"150.9"	"122.4"	"65.6"	"48.4"	"33.3"	"40.3"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.911"	"0"	"124.0508924765"	"8"
"False"	"IsMasterProtein"	"PF3D7_0816600"	"organism=Plasmodium_falciparum_3D7 | product=chaperone protein ClpB1 (ClpB1) | location=Pf3D7_08_v3:762118-765330(-) | length=1070 | sequence_SO=chromosome | SO=protein_coding"	"5.14018691588785"	"6"	"6"	"6"	"1"	"1070"	"122.432"	"8.48"	""	"0.651"	"0.535"	"0.268"	"0.156"	"0.117"	"0.106"	"0.089"	"0.070"	"0.052"	"1230.6"	"800.8"	"658.4"	"329.5"	"191.8"	"144.4"	"130.1"	"110.0"	"86.2"	"64.4"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.25"	"0"	"123.541198625905"	"6"
"False"	"IsMasterProtein"	"PF3D7_1002000"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (hyp2), unknown function | location=Pf3D7_10_v3:103118-104683(-) | length=469 | sequence_SO=chromosome | SO=protein_coding"	"10.6609808102345"	"4"	"4"	"4"	"1"	"469"	"55.237"	"7.02"	""	"0.829"	"0.919"	"0.852"	"0.704"	"0.657"	"0.704"	"0.707"	"0.637"	"0.633"	"369.8"	"306.6"	"339.8"	"314.9"	"260.5"	"242.9"	"260.3"	"261.3"	"235.7"	"233.9"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.259"	"0"	"123.379600841025"	"4"
"False"	"IsMasterProtein"	"PF3D7_1020000"	"organism=Plasmodium_falciparum_3D7 | product=large subunit rRNA processing RRM protein, putative | location=Pf3D7_10_v3:811106-813484(-) | length=322 | sequence_SO=chromosome | SO=protein_coding"	"16.4596273291925"	"6"	"11"	"6"	"1"	"322"	"37.534"	"9.92"	"Acetyl [N-Term]"	"0.960"	"0.875"	"0.706"	"0.549"	"0.494"	"0.477"	"0.496"	"0.416"	"0.435"	"1907.6"	"1832.2"	"1669.7"	"1346.8"	"1047.3"	"941.7"	"909.7"	"946.1"	"793.6"	"830.6"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1.783"	"0"	"122.812222222222"	"6"
"False"	"IsMasterProtein"	"PF3D7_0721600"	"organism=Plasmodium_falciparum_3D7 | product=40S ribosomal protein S5, putative | location=Pf3D7_07_v3:931459-932164(-) | length=195 | sequence_SO=chromosome | SO=protein_coding"	"25.1282051282051"	"7"	"14"	"7"	"1"	"195"	"21.849"	"9.61"	"Acetyl [N-Term]"	"0.807"	"0.664"	"0.464"	"0.321"	"0.271"	"0.244"	"0.219"	"0.181"	"0.177"	"2003.0"	"1616.2"	"1329.8"	"928.4"	"643.9"	"542.1"	"488.3"	"438.8"	"362.9"	"355.5"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"5.31"	"0"	"122.747264726229"	"7"
"False"	"IsMasterProtein"	"PF3D7_1303500"	"organism=Plasmodium_falciparum_3D7 | product=sodium/hydrogen exchanger, Na+, H+ antiporter (NHE) | location=Pf3D7_13_v3:169874-175789(-) | length=1920 | sequence_SO=chromosome | SO=protein_coding"	"3.75"	"6"	"9"	"5"	"1"	"1920"	"225.94"	"8.48"	""	"0.947"	"0.996"	"0.957"	"0.847"	"0.776"	"0.841"	"0.815"	"0.713"	"0.771"	"478.7"	"453.1"	"476.9"	"458.1"	"405.5"	"371.7"	"402.4"	"390.2"	"341.5"	"369.3"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.136"	"0"	"122.664052307178"	"6"
"False"	"IsMasterProtein"	"PF3D7_0821200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_08_v3:957498-958073(+) | length=191 | sequence_SO=chromosome | SO=protein_coding"	"20.4188481675393"	"3"	"9"	"3"	"1"	"191"	"22.258"	"9.44"	""	"0.936"	"0.987"	"1.004"	"0.769"	"0.704"	"0.722"	"0.684"	"0.652"	"0.615"	"665.9"	"623.3"	"657.5"	"668.7"	"511.9"	"469.0"	"480.9"	"455.2"	"434.2"	"409.4"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"3.217"	"0"	"122.43"	"3"
"False"	"IsMasterProtein"	"PF3D7_0505200"	"organism=Plasmodium_falciparum_3D7 | product=actin-like protein, putative (ALP2b) | location=Pf3D7_05_v3:230695-232392(+) | length=565 | sequence_SO=chromosome | SO=protein_coding"	"13.9823008849558"	"6"	"8"	"6"	"1"	"565"	"65.827"	"5.29"	""	"0.988"	"0.883"	"0.610"	"0.285"	"0.117"	"0.097"	"0.075"	"0.067"	"0.047"	"842.3"	"832.4"	"743.5"	"513.7"	"239.8"	"98.9"	"81.6"	"63.0"	"56.1"	"40.0"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.61"	"0"	"122.394285714286"	"6"
"False"	"IsMasterProtein"	"PF3D7_1102400"	"organism=Plasmodium_falciparum_3D7 | product=flavoprotein, putative | location=Pf3D7_11_v3:114591-116573(-) | length=660 | sequence_SO=chromosome | SO=protein_coding"	"8.93939393939394"	"6"	"7"	"6"	"1"	"660"	"78.486"	"7.06"	""	"0.891"	"0.831"	"0.679"	"0.411"	"0.286"	"0.228"	"0.192"	"0.176"	"0.147"	"748.2"	"666.5"	"622.0"	"507.7"	"307.8"	"214.1"	"170.7"	"143.6"	"131.6"	"110.1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.35"	"0"	"121.965714285714"	"6"
"False"	"IsMasterProtein"	"PF3D7_1030300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:1233667-1237002(-) | length=1111 | sequence_SO=chromosome | SO=protein_coding"	"7.29072907290729"	"7"	"10"	"7"	"1"	"1111"	"131.084"	"9.07"	""	"0.954"	"1.001"	"0.983"	"0.784"	"0.733"	"0.763"	"0.812"	"0.694"	"0.762"	"944.7"	"901.1"	"945.5"	"929.1"	"740.7"	"692.5"	"720.4"	"767.4"	"655.6"	"719.6"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.363"	"0"	"121.894513106031"	"7"
"False"	"IsMasterProtein"	"PF3D7_0110800"	"organism=Plasmodium_falciparum_3D7 | product=transcription initiation factor TFIIB, putative | location=Pf3D7_01_v3:417921-419607(+) | length=367 | sequence_SO=chromosome | SO=protein_coding"	"10.3542234332425"	"4"	"8"	"4"	"1"	"367"	"41.976"	"9.22"	""	"0.958"	"0.999"	"0.948"	"0.742"	"0.740"	"0.795"	"0.778"	"0.715"	"0.756"	"569.9"	"546.0"	"569.1"	"540.3"	"422.7"	"421.6"	"452.9"	"443.6"	"407.7"	"430.6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.738"	"0"	"121.726666666667"	"4"
"False"	"IsMasterProtein"	"PF3D7_0626200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_06_v3:1058666-1059922(-) | length=418 | sequence_SO=chromosome | SO=protein_coding"	"18.8995215311005"	"7"	"9"	"7"	"1"	"418"	"50.339"	"5.05"	""	"1.017"	"0.956"	"0.861"	"0.559"	"0.269"	"0.167"	"0.133"	"0.140"	"0.121"	"1683.3"	"1712.4"	"1608.7"	"1449.2"	"941.4"	"453.4"	"281.4"	"224.6"	"236.4"	"203.2"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"1.738"	"0"	"121.22578872523"	"7"
"False"	"IsMasterProtein"	"PF3D7_0207800"	"organism=Plasmodium_falciparum_3D7 | product=serine repeat antigen 3 (SERA3) | location=Pf3D7_02_v3:313449-316741(-) | length=930 | sequence_SO=chromosome | SO=protein_coding"	"7.95698924731183"	"8"	"9"	"7"	"1"	"930"	"105.356"	"7.14"	""	"0.837"	"0.721"	"0.482"	"0.310"	"0.263"	"0.271"	"0.269"	"0.223"	"0.245"	"2377.0"	"1988.8"	"1713.5"	"1146.0"	"738.0"	"624.7"	"644.8"	"640.6"	"529.7"	"581.2"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.328"	"1"	"121.131270415094"	"8"
"False"	"IsMasterProtein"	"PF3D7_0911200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_09_v3:509934-510527(+) | length=197 | sequence_SO=chromosome | SO=protein_coding"	"18.7817258883249"	"3"	"3"	"2"	"1"	"197"	"23.346"	"7.96"	""	"1.001"	"0.973"	"0.839"	"0.661"	"0.721"	"0.525"	"0.369"	"0.424"	"0.315"	"180.6"	"180.7"	"175.7"	"151.5"	"119.3"	"130.3"	"94.9"	"66.7"	"76.5"	"56.9"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.334"	"0"	"120.816422273607"	"3"
"False"	"IsMasterProtein"	"PF3D7_0611900"	"organism=Plasmodium_falciparum_3D7 | product=lsm12, putative | location=Pf3D7_06_v3:506380-507198(+) | length=176 | sequence_SO=chromosome | SO=protein_coding"	"29.5454545454545"	"5"	"7"	"5"	"1"	"176"	"20.252"	"9.16"	""	"1.018"	"1.070"	"1.039"	"0.864"	"0.676"	"0.336"	"0.148"	"0.173"	"0.111"	"597.5"	"608.5"	"639.3"	"621.0"	"516.5"	"403.7"	"200.5"	"88.2"	"103.2"	"66.1"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"2.162"	"0"	"120.52"	"5"
"False"	"IsMasterProtein"	"PF3D7_1414000"	"organism=Plasmodium_falciparum_3D7 | product=26S proteasome regulatory subunit RPN13, putative (RPN13) | location=Pf3D7_14_v3:553639-555772(-) | length=253 | sequence_SO=chromosome | SO=protein_coding"	"16.600790513834"	"4"	"6"	"4"	"1"	"253"	"29.469"	"5.59"	""	"0.886"	"0.828"	"0.492"	"0.170"	"0.130"	"0.093"	"0.081"	"0.069"	"0.064"	"1952.1"	"1729.3"	"1615.6"	"961.3"	"331.9"	"253.1"	"181.9"	"158.1"	"135.5"	"124.9"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"1.154"	"0"	"120.483790312181"	"4"
"False"	"IsMasterProtein"	"PF3D7_0525400"	"organism=Plasmodium_falciparum_3D7 | product=G-protein coupled receptor, putative | location=Pf3D7_05_v3:1057651-1059054(+) | length=467 | sequence_SO=chromosome | SO=protein_coding"	"11.134903640257"	"4"	"5"	"4"	"1"	"467"	"55.668"	"8.07"	""	"0.929"	"0.920"	"0.938"	"0.388"	"0.149"	"0.089"	"0.082"	"0.071"	"0.050"	"554.2"	"514.8"	"509.7"	"520.1"	"214.8"	"82.4"	"49.6"	"45.6"	"39.6"	"27.6"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.359"	"0"	"120.46"	"4"
"False"	"IsMasterProtein"	"PF3D7_0109600"	"organism=Plasmodium_falciparum_3D7 | product=cold-shock protein, putative | location=Pf3D7_01_v3:377874-378599(-) | length=150 | sequence_SO=chromosome | SO=protein_coding"	"42.6666666666667"	"5"	"9"	"5"	"1"	"150"	"17.979"	"9.29"	""	"1.048"	"1.130"	"0.970"	"0.807"	"0.751"	"0.720"	"0.752"	"0.666"	"0.692"	"736.9"	"772.6"	"832.4"	"714.5"	"594.6"	"553.4"	"530.4"	"554.4"	"491.0"	"509.7"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"2.511"	"0"	"120.406033901284"	"5"
"False"	"IsMasterProtein"	"PF3D7_0824600"	"organism=Plasmodium_falciparum_3D7 | product=Fe-S cluster assembly protein DRE2, putative (DRE2) | location=Pf3D7_08_v3:1068563-1069902(+) | length=266 | sequence_SO=chromosome | SO=protein_coding"	"13.5338345864662"	"4"	"8"	"4"	"1"	"266"	"30.818"	"5.47"	""	"0.914"	"0.916"	"0.849"	"0.549"	"0.367"	"0.266"	"0.208"	"0.158"	"0.140"	"1759.5"	"1608.0"	"1612.5"	"1493.7"	"965.4"	"645.1"	"468.8"	"365.9"	"278.8"	"246.7"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"1.371"	"0"	"120.244410105401"	"4"
"False"	"IsMasterProtein"	"PF3D7_0512300"	"organism=Plasmodium_falciparum_3D7 | product=CDK-activating kinase assembly factor (MAT1) | location=Pf3D7_05_v3:533556-534338(-) | length=260 | sequence_SO=chromosome | SO=protein_coding"	"15.7692307692308"	"3"	"6"	"3"	"1"	"260"	"31.287"	"7.36"	""	"0.984"	"0.913"	"0.841"	"0.532"	"0.398"	"0.277"	"0.227"	"0.184"	"0.172"	"222.9"	"219.4"	"203.6"	"187.5"	"118.5"	"88.7"	"61.7"	"50.6"	"41.1"	"38.4"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.413"	"0"	"120.18"	"3"
"False"	"IsMasterProtein"	"PF3D7_0415900"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L15, putative | location=Pf3D7_04_v3:697918-698768(-) | length=205 | sequence_SO=chromosome | SO=protein_coding"	"17.5609756097561"	"4"	"9"	"4"	"1"	"205"	"24.119"	"11.25"	""	"0.726"	"0.378"	"0.188"	"0.098"	"0.090"	"0.062"	"0.062"	"0.040"	"0.023"	"862.9"	"626.1"	"326.0"	"162.5"	"84.8"	"78.0"	"53.4"	"53.9"	"34.2"	"20.2"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"1.424"	"0"	"120.027082550806"	"4"
"False"	"IsMasterProtein"	"PF3D7_0423700"	"organism=Plasmodium_falciparum_3D7 | product=early transcribed membrane protein 4 (ETRAMP4) | location=Pf3D7_04_v3:1071435-1071845(-) | length=136 | sequence_SO=chromosome | SO=protein_coding"	"14.7058823529412"	"2"	"3"	"2"	"1"	"136"	"14.882"	"9.45"	""	"0.898"	"0.823"	"0.650"	"0.403"	"0.371"	"0.371"	"0.369"	"0.342"	"0.318"	"688.6"	"618.6"	"566.5"	"447.4"	"277.8"	"255.7"	"255.3"	"253.9"	"235.3"	"218.8"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"2.162"	"0"	"119.95"	"2"
"False"	"IsMasterProtein"	"PF3D7_1429800"	"organism=Plasmodium_falciparum_3D7 | product=coatamer beta subunit, putative | location=Pf3D7_14_v3:1170829-1175293(+) | length=1370 | sequence_SO=chromosome | SO=protein_coding"	"7.66423357664234"	"10"	"10"	"10"	"1"	"1370"	"159.871"	"6.23"	""	"0.898"	"0.824"	"0.468"	"0.301"	"0.259"	"0.236"	"0.239"	"0.222"	"0.208"	"2517.6"	"2261.5"	"2075.4"	"1177.0"	"758.5"	"651.7"	"594.4"	"602.4"	"559.0"	"524.5"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"0.354"	"0"	"119.885921808295"	"10"
"False"	"IsMasterProtein"	"PF3D7_0929700"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_09_v3:1185107-1186159(-) | length=350 | sequence_SO=chromosome | SO=protein_coding"	"12.8571428571429"	"4"	"13"	"4"	"1"	"350"	"41.145"	"6.24"	""	"0.943"	"0.816"	"0.587"	"0.428"	"0.423"	"0.433"	"0.431"	"0.275"	"0.163"	"1106.6"	"1043.7"	"902.7"	"649.7"	"473.3"	"468.4"	"479.3"	"477.2"	"303.8"	"180.7"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.65"	"0"	"119.83"	"4"
"False"	"IsMasterProtein"	"PF3D7_0407800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_04_v3:384924-390806(+) | length=1960 | sequence_SO=chromosome | SO=protein_coding"	"3.31632653061224"	"6"	"7"	"6"	"1"	"1960"	"229.981"	"6.9"	""	"0.972"	"1.000"	"0.964"	"0.828"	"0.861"	"0.833"	"0.871"	"0.757"	"0.828"	"417.0"	"405.4"	"416.9"	"402.0"	"345.4"	"359.1"	"347.3"	"363.4"	"315.7"	"345.4"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.131"	"0"	"119.776666666667"	"6"
"False"	"IsMasterProtein"	"PF3D7_1246600"	"organism=Plasmodium_falciparum_3D7 | product=pre-mRNA-splicing factor, putative | location=Pf3D7_12_v3:1936522-1937694(+) | length=390 | sequence_SO=chromosome | SO=protein_coding"	"13.8461538461538"	"5"	"5"	"5"	"1"	"390"	"46.792"	"9.28"	""	"0.991"	"0.937"	"1.029"	"0.858"	"0.776"	"0.779"	"0.812"	"0.680"	"0.822"	"338.5"	"335.4"	"317.3"	"348.3"	"290.6"	"262.7"	"263.6"	"274.9"	"230.2"	"278.1"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.688"	"0"	"119.68"	"5"
"False"	"IsMasterProtein"	"PF3D7_1110300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:410202-411355(-) | length=221 | sequence_SO=chromosome | SO=protein_coding"	"17.6470588235294"	"4"	"15"	"4"	"1"	"221"	"25.865"	"9.55"	""	"0.771"	"0.691"	"0.535"	"0.427"	"0.390"	"0.436"	"0.393"	"0.373"	"0.372"	"1253.6"	"966.2"	"866.7"	"670.5"	"535.0"	"488.9"	"546.7"	"492.8"	"467.9"	"466.2"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"3.329"	"0"	"119.673041489611"	"4"
"False"	"IsMasterProtein"	"PF3D7_1240000"	"organism=Plasmodium_falciparum_3D7 | product=3-hydroxyisobutyryl-coenzyme A hydrolase, putative | location=Pf3D7_12_v3:1682835-1684460(+) | length=541 | sequence_SO=chromosome | SO=protein_coding"	"7.02402957486137"	"4"	"6"	"4"	"1"	"541"	"63.815"	"8.79"	""	"0.875"	"0.837"	"0.593"	"0.231"	"0.133"	"0.101"	"0.090"	"0.081"	"0.073"	"778.2"	"680.6"	"651.6"	"461.1"	"180.1"	"103.3"	"78.4"	"70.0"	"63.0"	"57.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.334"	"0"	"119.590904433924"	"4"
"False"	"IsMasterProtein"	"PF3D7_0514100"	"organism=Plasmodium_falciparum_3D7 | product=ATP-dependent DNA helicase UvrD (UvrD) | location=Pf3D7_05_v3:591338-595663(-) | length=1441 | sequence_SO=chromosome | SO=protein_coding"	"6.59264399722415"	"8"	"9"	"8"	"1"	"1441"	"170.185"	"8.07"	""	"0.914"	"0.949"	"0.889"	"0.768"	"0.701"	"0.721"	"0.676"	"0.587"	"0.609"	"716.0"	"654.4"	"679.8"	"636.5"	"550.1"	"501.9"	"516.0"	"484.3"	"420.4"	"436.1"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.239"	"0"	"119.195"	"8"
"False"	"IsMasterProtein"	"PF3D7_1443600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:1784933-1790629(-) | length=1898 | sequence_SO=chromosome | SO=protein_coding"	"3.42465753424658"	"6"	"12"	"5"	"1"	"1898"	"223.691"	"6.9"	""	"0.893"	"0.928"	"0.900"	"0.777"	"0.773"	"0.700"	"0.736"	"0.636"	"0.661"	"295.9"	"264.2"	"274.7"	"266.2"	"230.0"	"228.6"	"207.2"	"217.9"	"188.2"	"195.6"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"0.192"	"0"	"119.186771719657"	"6"
"False"	"IsMasterProtein"	"PF3D7_1340700"	"organism=Plasmodium_falciparum_3D7 | product=ras-related protein Rab-11B (RAB11b) | location=Pf3D7_13_v3:1621292-1622718(-) | length=229 | sequence_SO=chromosome | SO=protein_coding"	"20.0873362445415"	"4"	"5"	"3"	"1"	"229"	"25.915"	"9.04"	""	"0.878"	"0.735"	"0.413"	"0.241"	"0.156"	"0.137"	"0.131"	"0.083"	"0.092"	"632.2"	"554.9"	"464.8"	"261.0"	"152.4"	"98.7"	"86.7"	"83.0"	"52.7"	"58.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"0.668"	"0"	"119.09"	"4"
"False"	"IsMasterProtein"	"PF3D7_0518200"	"organism=Plasmodium_falciparum_3D7 | product=SWIB/MDM2 domain-containing protein, putative | location=Pf3D7_05_v3:758503-758898(-) | length=131 | sequence_SO=chromosome | SO=protein_coding"	"24.4274809160305"	"3"	"7"	"3"	"1"	"131"	"15.486"	"9.8"	""	"0.949"	"0.932"	"0.637"	"0.354"	"0.312"	"0.255"	"0.208"	"0.196"	"0.185"	"1795.7"	"1704.2"	"1673.4"	"1144.2"	"636.2"	"560.7"	"458.7"	"374.2"	"352.6"	"332.2"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"1.783"	"0"	"118.987531161748"	"3"
"False"	"IsMasterProtein"	"PF3D7_1212400"	"organism=Plasmodium_falciparum_3D7 | product=tetratricopeptide repeat family protein, putative | location=Pf3D7_12_v3:549888-550910(+) | length=340 | sequence_SO=chromosome | SO=protein_coding"	"17.9411764705882"	"6"	"12"	"6"	"1"	"340"	"40.081"	"9.01"	""	"0.934"	"0.968"	"0.793"	"0.628"	"0.585"	"0.583"	"0.565"	"0.497"	"0.478"	"1692.7"	"1581.5"	"1639.3"	"1342.8"	"1063.6"	"989.9"	"986.2"	"956.6"	"841.2"	"808.3"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.778"	"0"	"118.984730501105"	"6"
